,Tax,lpxC RepID,murA RepID,score,prob,full_id
5099,Paraburkholderia azotifigens TaxID=2057004,A0A5C6VYI8_9BURK,A0A5C6VUX1_9BURK,0.10993487411178648,0.02327710403276166,UniRef100_A0A5C6VUX1/1-415_UniRef100_A0A5C6VYI8/1-297
5100,Paraburkholderia phymatum (strain DSM 17167 / CIP 108236 / LMG 21445 / STM815) TaxID=391038,LPXC_PARP8,MURA_PARP8,0.10993487411178648,0.02327710403276166,UniRef100_B2JHY7/1-415_UniRef100_B2JHF3/1-297
5101,Paraburkholderia TaxID=1822464,A0A1A5XDW7_9BURK,I5CBW6_9BURK,0.10993487411178648,0.02327710403276166,UniRef100_I5CBW6/1-415_UniRef100_A0A1A5XDW7/1-296
5102,Cohaesibacter sp. ES.047 TaxID=1798205,A0A285MCC2_9RHIZ,A0A285M4D3_9RHIZ,0.10990528768161312,0.02326505961574026,UniRef100_A0A285M4D3/1-427_UniRef100_A0A285MCC2/8-293
5103,Elusimicrobium sp. An273 TaxID=1965617,A0A1Y4DAK1_9BACT,A0A1Y4DBV3_9BACT,0.1098023794911569,0.02322322194535103,UniRef100_A0A1Y4DBV3/1-415_UniRef100_A0A1Y4DAK1/2-272
5104,Trema orientale TaxID=63057,A0A2P5E8E4_TREOI,A0A2P5FL03_TREOI,0.10979532217606902,0.023220355925540028,UniRef100_A0A2P5FL03/40-463_UniRef100_A0A2P5E8E4/7-294
5105,Nitrobacter sp. 62-23 TaxID=1895798,A0A1M3C9T7_9BRAD,A0A1M3C9R9_9BRAD,0.10972134870826267,0.023190339175885984,UniRef100_A0A1M3C9R9/1-427_UniRef100_A0A1M3C9T7/5-290
5106,Nitrobacter hamburgensis (strain DSM 10229 / NCIMB 13809 / X14) TaxID=323097,Q1QNT5_NITHX,MURA_NITHX,0.10972134870826267,0.023190339175885984,UniRef100_Q1QRG4/1-427_UniRef100_Q1QNT5/5-290
5107,Mucilaginibacter mallensis TaxID=652787,A0A1H2C0L9_9SPHI,A0A1H1Z4C9_9SPHI,0.10969419956381898,0.02317933380950433,UniRef100_A0A1H1Z4C9/4-435_UniRef100_A0A1H2C0L9/4-305
5108,Desulfobacterium vacuolatum DSM 3385 TaxID=1121400,A0A1W1ZU23_9DELT,A0A1W1ZNS4_9DELT,0.10965844735619612,0.02316485016040177,UniRef100_A0A1W1ZNS4/1-416_UniRef100_A0A1W1ZU23/7-286
5109,Burkholderiales bacterium PBB4 TaxID=2015566,A0A257H3G3_9BURK,A0A257H3V9_9BURK,0.10964959964621812,0.02316126744528216,UniRef100_A0A257H3V9/1-422_UniRef100_A0A257H3G3/1-293
5110,Bdellovibrionales bacterium GWA2_49_15 TaxID=1797384,A0A1F3SKE4_9PROT,A0A1F3SGJ2_9PROT,0.10962586582172662,0.023151660006777187,UniRef100_A0A1F3SGJ2/1-415_UniRef100_A0A1F3SKE4/2-288
5111,Bacteroidetes bacterium HGW-Bacteroidetes-14 TaxID=2013682,A0A2N2Z284_9BACT,A0A2N2Z2X9_9BACT,0.10951478322567709,0.023106754408886626,UniRef100_A0A2N2Z2X9/1-454_UniRef100_A0A2N2Z284/4-303
5112,unclassified Cryomorphaceae TaxID=253244,A0A0R2RAE9_9FLAO,A0A0R2RAR0_9FLAO,0.10946343967952998,0.023086032253968512,UniRef100_A0A0R2RAR0/1-436_UniRef100_A0A0R2RAE9/2-308
5113,Veillonella TaxID=29465,R5BPB4_9FIRM,A0A380N3F6_9FIRM,0.1092804258223623,0.023012341029150542,UniRef100_A0A380N3F6/1-419_UniRef100_R5BPB4/4-275
5114,Chitinophaga ginsengisoli TaxID=363837,A0A2P8GQ21_9BACT,A0A2P8GPB3_9BACT,0.10923323343740776,0.022993382518275787,UniRef100_A0A2P8GPB3/4-437_UniRef100_A0A2P8GQ21/8-312
5115,Chitinophaga pinensis (strain ATCC 43595 / DSM 2588 / NCIB 11800 / UQM 2034) TaxID=485918,C7PQ88_CHIPD,C7PMG9_CHIPD,0.10923323343740776,0.022993382518275787,UniRef100_C7PMG9/4-437_UniRef100_C7PQ88/8-312
5116,Chitinophaga sp. YR627 TaxID=1881041,A0A1I5DIM4_9BACT,A0A1I5CRG1_9BACT,0.10923323343740776,0.022993382518275787,UniRef100_A0A1I5CRG1/4-437_UniRef100_A0A1I5DIM4/8-312
5117,Chitinophaga filiformis TaxID=104663,A0A1G7TZE2_CHIFI,A0A1G7UK56_CHIFI,0.10923323343740776,0.022993382518275787,UniRef100_A0A1G7UK56/4-437_UniRef100_A0A1G7TZE2/8-312
5118,Chitinophaga sp. CF418 TaxID=1855287,A0A1M7RAF1_9BACT,A0A1M7REY3_9BACT,0.10923323343740776,0.022993382518275787,UniRef100_A0A1M7REY3/4-437_UniRef100_A0A1M7RAF1/8-312
5119,Chitinophaga sp. H33E-04 TaxID=2703787,A0A6B9ZM12_9BACT,A0A6B9ZMR9_9BACT,0.10923323343740776,0.022993382518275787,UniRef100_A0A6B9ZMR9/4-437_UniRef100_A0A6B9ZM12/8-312
5120,Chitinophaga sp. S165 TaxID=2135462,A0A317MAX5_9BACT,A0A317MBU8_9BACT,0.10923323343740776,0.022993382518275787,UniRef100_A0A317MBU8/4-437_UniRef100_A0A317MAX5/8-312
5121,Alistipes sp. CAG:29 TaxID=1262694,R6XK20_9BACT,R6Z0L9_9BACT,0.10923085604736116,0.02299242792673945,UniRef100_R6Z0L9/1-434_UniRef100_R6XK20/4-303
5122,Alistipes onderdonkii TaxID=328813,A0A1Y3QZ89_9BACT,A0A5B3H2U7_9BACT,0.10923085604736116,0.02299242792673945,UniRef100_A0A5B3H2U7/1-434_UniRef100_A0A1Y3QZ89/4-303
5123,Oligotropha carboxidovorans (strain ATCC 49405 / DSM 1227 / KCTC 32145 / OM5) TaxID=504832,B6JB42_OLICO,MURA_OLICO,0.10918585614854237,0.02297436770499184,UniRef100_B6JDF7/1-427_UniRef100_B6JB42/5-292
5124,Elaeis guineensis var. tenera TaxID=51953,A0A6I9RP14_ELAGV,A0A6J0PN63_ELAGV,0.1090064481832087,0.022902525490564544,UniRef100_A0A6J0PN63/94-520_UniRef100_A0A6I9RP14/30-311
5125,Selenomonas ruminantium subsp. lactilytica (strain NBRC 103574 / TAM6421) TaxID=927704,I0GU70_SELRL,I0GM84_SELRL,0.10893128486350179,0.02287250351261183,UniRef100_I0GM84/1-418_UniRef100_I0GU70/1-272
5126,Thalassomonas sp. M1454 TaxID=2594477,A0A553F636_9GAMM,A0A553F691_9GAMM,0.10882760770618916,0.022831166341983553,UniRef100_A0A553F691/1-416_UniRef100_A0A553F636/1-300
5127,Tenacibaculum jejuense TaxID=584609,A0A238U9I3_9FLAO,A0A238UAV1_9FLAO,0.1088202469254611,0.02282823477446922,UniRef100_A0A238UAV1/1-435_UniRef100_A0A238U9I3/4-306
5128,Candidatus Electronema sp. GS TaxID=2005002,A0A521FZY7_9DELT,A0A521G259_9DELT,0.10880379797890782,0.022821685233595013,UniRef100_A0A521G259/2-410_UniRef100_A0A521FZY7/16-301
5129,Oxalobacteraceae bacterium CAVE-383 TaxID=2478672,A0A4Q2IZ69_9BURK,A0A4Q2J444_9BURK,0.10877016047015786,0.02280829835272796,UniRef100_A0A4Q2J444/1-415_UniRef100_A0A4Q2IZ69/1-303
5130,Muribaculaceae bacterium Isolate-104 (HZI) TaxID=2486471,A0A3N2M815_9BACT,A0A3N2M3K8_9BACT,0.10871439571201336,0.022786125184759226,UniRef100_A0A3N2M3K8/1-434_UniRef100_A0A3N2M815/1-306
5131,Massilia sp. CF038 TaxID=1881045,A0A1M5RFP1_9BURK,A0A1M5USI8_9BURK,0.10865553398616612,0.022762747369495576,UniRef100_A0A1M5USI8/1-415_UniRef100_A0A1M5RFP1/1-304
5132,Campylobacter TaxID=194,A0A698FDP8_CAMJU,A0A5L8JY38_CAMFE,0.10856889642309397,0.022728387902806298,UniRef100_A0A5L8JY38/1-417_UniRef100_A0A698FDP8/1-287
5133,Mucilaginibacter pedocola TaxID=1792845,A0A1S9PK03_9SPHI,A0A1S9P7K2_9SPHI,0.1085461711481912,0.022719385152233165,UniRef100_A0A1S9P7K2/4-435_UniRef100_A0A1S9PK03/4-308
5134,Mucilaginibacter psychrotolerans TaxID=1524096,A0A4Y8SPP9_9SPHI,A0A4Y8S505_9SPHI,0.1085461711481912,0.022719385152233165,UniRef100_A0A4Y8S505/4-435_UniRef100_A0A4Y8SPP9/7-311
5135,Mucilaginibacter sp. F01003 TaxID=2305909,A0A3S3YX96_9SPHI,A0A444MTR4_9SPHI,0.1085461711481912,0.022719385152233165,UniRef100_A0A444MTR4/4-435_UniRef100_A0A3S3YX96/4-308
5136,Shewanella sp. GutDb-MelDb TaxID=2058316,A0A2I0DT02_9GAMM,A0A2I0DRJ2_9GAMM,0.10842747148126364,0.022672427895960277,UniRef100_A0A2I0DRJ2/1-418_UniRef100_A0A2I0DT02/2-299
5137,Afipia sp. P52-10 TaxID=1429916,W3RRP3_9BRAD,W3RLP5_9BRAD,0.10839395094080828,0.022659187393750002,UniRef100_W3RLP5/1-427_UniRef100_W3RRP3/5-297
5138,Rufibacter glacialis TaxID=1259555,A0A5M8QHU3_9BACT,A0A5M8QF63_9BACT,0.10835972275526728,0.022645676510004212,UniRef100_A0A5M8QF63/1-434_UniRef100_A0A5M8QHU3/4-309
5139,Mucilaginibacter auburnensis TaxID=1457233,A0A2H9VSA3_9SPHI,A0A2H9VM35_9SPHI,0.1083366898674285,0.02263658993616685,UniRef100_A0A2H9VM35/4-435_UniRef100_A0A2H9VSA3/4-307
5140,Candidatus Micropelagos thuwalensis TaxID=1397666,U2WW14_9PROT,U2WTL7_9PROT,0.10824306914582849,0.022599699107748023,UniRef100_U2WTL7/1-423_UniRef100_U2WW14/31-316
5141,Bacteroidetes bacterium OLB11 TaxID=1617422,A0A136N962_9BACT,A0A136NC07_9BACT,0.10813558571680915,0.02255743061184874,UniRef100_A0A136NC07/4-437_UniRef100_A0A136N962/7-309
5142,Crocinitomicaceae bacterium TMED45 TaxID=1986728,A0A1Z8S3R1_9FLAO,A0A1Z8S1Z6_9FLAO,0.1080985292501282,0.022542878930491488,UniRef100_A0A1Z8S1Z6/1-435_UniRef100_A0A1Z8S3R1/6-311
5143,Prevotella bivia TaxID=28125,UPI00050E3DBC,A0A137T0E6_9BACT,0.10808325291145593,0.02253688320424909,UniRef100_A0A137T0E6/1-434_UniRef100_UPI00050E3DBC/5-306
5144,Prevotella bivia DSM 20514 TaxID=868129,I4ZAZ8_9BACT,I4Z8W3_9BACT,0.10808325291145593,0.02253688320424909,UniRef100_I4Z8W3/1-434_UniRef100_I4ZAZ8/5-306
5145,Prevotella bivia DNF00320 TaxID=1401068,A0A096CJY8_9BACT,A0A096AFA4_9BACT,0.10808325291145593,0.02253688320424909,UniRef100_A0A096AFA4/1-434_UniRef100_A0A096CJY8/5-306
5146,Pseudodesulfovibrio sp. S3 TaxID=2283629,A0A443YNJ0_9DELT,A0A443YIM3_9DELT,0.10801907422137447,0.022511714009903507,UniRef100_A0A443YIM3/1-416_UniRef100_A0A443YNJ0/2-275
5147,Rhizobiales bacterium 64-17 TaxID=1895814,A0A1Q4DEM8_9RHIZ,A0A1Q4DH68_9RHIZ,0.10784873204829637,0.02244506627472281,UniRef100_A0A1Q4DH68/1-426_UniRef100_A0A1Q4DEM8/17-301
5148,Flavobacterium urocaniciphilum TaxID=1299341,A0A1H8ZCV1_9FLAO,A0A1H8ZJQ1_9FLAO,0.1078261391230626,0.02243624360067788,UniRef100_A0A1H8ZJQ1/1-436_UniRef100_A0A1H8ZCV1/1-303
5149,Flavobacterium aciduliphilum TaxID=1101402,A0A328YP46_9FLAO,A0A328YYX7_9FLAO,0.1078261391230626,0.02243624360067788,UniRef100_A0A328YYX7/11-446_UniRef100_A0A328YP46/1-302
5150,Mucilaginibacter terrigena TaxID=2492395,A0A4Q5LK89_9SPHI,A0A4Q5LHG2_9SPHI,0.10781707566638943,0.022432705382555644,UniRef100_A0A4Q5LHG2/4-435_UniRef100_A0A4Q5LK89/4-308
5151,Mucilaginibacter phyllosphaerae TaxID=1812349,A0A4Y8AD79_9SPHI,A0A4Y8A9L3_9SPHI,0.10781707566638943,0.022432705382555644,UniRef100_A0A4Y8A9L3/4-435_UniRef100_A0A4Y8AD79/4-308
5152,Prevotella sp. CAG:924 TaxID=1262938,R5FLK8_9BACT,R5FGD7_9BACT,0.10779612093756441,0.02242452746259293,UniRef100_R5FGD7/1-434_UniRef100_R5FLK8/5-309
5153,Marinilabiliaceae bacterium JC017 TaxID=2234116,A0A4Q8RY08_9BACT,A0A4Q8RXZ8_9BACT,0.10761773340345826,0.022355046981873402,UniRef100_A0A4Q8RXZ8/1-434_UniRef100_A0A4Q8RY08/4-307
5154,Prevotella sp. CAG:1185 TaxID=1262921,R5M4U9_9BACT,R5LNF9_9BACT,0.1074231753591448,0.022279549251769726,UniRef100_R5LNF9/1-434_UniRef100_R5M4U9/1-307
5155,Bacteroidetes bacterium GWF2_40_14 TaxID=1797347,A0A1F3LCZ3_9BACT,A0A1F3LCE7_9BACT,0.10733285195601638,0.02224459882189989,UniRef100_A0A1F3LCE7/1-440_UniRef100_A0A1F3LCZ3/4-304
5156,Synechococcus sp. XM-24 TaxID=1979185,A0A316JN31_9SYNE,A0A316K273_9SYNE,0.10725033011112828,0.02221272209832462,UniRef100_A0A316K273/15-430_UniRef100_A0A316JN31/23-288
5157,Nitrospirae bacterium 13_1_40CM_62_7 TaxID=1805270,A0A1Q7DKX3_9BACT,A0A1Q7DHZ3_9BACT,0.10721595221548341,0.02219945797572224,UniRef100_A0A1Q7DHZ3/1-415_UniRef100_A0A1Q7DKX3/1-284
5158,Prevotella timonensis CRIS 5C-B1 TaxID=679189,D1W1S2_9BACT,D1W0W2_9BACT,0.10719865618739277,0.022192788031570855,UniRef100_D1W0W2/1-434_UniRef100_D1W1S2/5-309
5159,Prevotella timonensis TaxID=386414,A0A098YSM5_9BACT,A0A2N6Q2Y4_9BACT,0.10719865618739277,0.022192788031570855,UniRef100_A0A2N6Q2Y4/1-434_UniRef100_A0A098YSM5/5-309
5160,Tangfeifania diversioriginum TaxID=1168035,A0A1M6AAY8_9BACT,A0A1M6N553_9BACT,0.1070578458475211,0.0221385720907266,UniRef100_A0A1M6N553/1-434_UniRef100_A0A1M6AAY8/3-304
5161,Mariniphaga sediminis TaxID=1628158,A0A399D298_9BACT,A0A399CZC5_9BACT,0.1068430794402957,0.022056173046669587,UniRef100_A0A399CZC5/1-434_UniRef100_A0A399D298/3-306
5162,Mariniphaga anaerophila TaxID=1484053,A0A1M4YM88_9BACT,A0A1M4XS99_9BACT,0.1068430794402957,0.022056173046669587,UniRef100_A0A1M4XS99/1-433_UniRef100_A0A1M4YM88/3-305
5163,Draconibacterium sp. M1 TaxID=2706887,A0A6C0RA85_9BACT,A0A6C0RB75_9BACT,0.1068430794402957,0.022056173046669587,UniRef100_A0A6C0RB75/1-434_UniRef100_A0A6C0RA85/3-305
5164,Proteobacteria bacterium ST_bin15 TaxID=1978763,A0A1W9KL06_9PROT,A0A1W9KAC3_9PROT,0.10679264838108793,0.022036875251325302,UniRef100_A0A1W9KAC3/1-427_UniRef100_A0A1W9KL06/9-295
5165,Veillonella dispar TaxID=39778,A0A134BSU8_9FIRM,A0A134BSR1_9FIRM,0.10678653161085094,0.02203453594304492,UniRef100_A0A134BSR1/1-419_UniRef100_A0A134BSU8/5-276
5166,Tenacibaculum finnmarkense TaxID=1680763,A0A2H1YCA1_9FLAO,A0A2I2M794_9FLAO,0.10673300082271453,0.02201407567698666,UniRef100_A0A2I2M794/1-435_UniRef100_A0A2H1YCA1/4-303
5167,Paraburkholderia solisilvae TaxID=624376,A0A6J5DAH9_9BURK,A0A6J5EBY3_9BURK,0.10660038073547184,0.021963480048161184,UniRef100_A0A6J5EBY3/1-417_UniRef100_A0A6J5DAH9/7-303
5168,Pseudanabaena sp. SR411 TaxID=1980935,A0A256BH45_9CYAN,A0A256B9V9_9CYAN,0.10656803171150386,0.021951158868619737,UniRef100_A0A256B9V9/41-456_UniRef100_A0A256BH45/2-273
5169,Pseudanabaena sp. TaxID=1153,A0A2W6Z8D5_9CYAN,A0A2W6ZQ94_9CYAN,0.10656803171150386,0.021951158868619737,UniRef100_A0A2W6ZQ94/42-457_UniRef100_A0A2W6Z8D5/2-277
5170,Pseudanabaena sp. UWO311 TaxID=2487337,A0A6N2JUX2_9CYAN,A0A6N2JTX0_9CYAN,0.10656803171150386,0.021951158868619737,UniRef100_A0A6N2JTX0/41-456_UniRef100_A0A6N2JUX2/2-275
5171,Hyphomicrobium sp. (strain MC1) TaxID=717785,F8J8K4_HYPSM,F8JCA7_HYPSM,0.10656641627429053,0.021950543784506067,UniRef100_F8JCA7/1-427_UniRef100_F8J8K4/9-296
5172,Shewanella sp. 10N.286.51.B7 TaxID=1880836,A0A2N7CW31_9GAMM,A0A2N7CSG3_9GAMM,0.10647739074192941,0.02191667749037266,UniRef100_A0A2N7CSG3/1-418_UniRef100_A0A2N7CW31/2-299
5173,Ochrobactrum sp. LP_5_YM TaxID=2485134,UPI00141703E5,A0A4R7WRF9_9RHIZ,0.10644771751685767,0.021905402782577604,UniRef100_A0A4R7WRF9/1-428_UniRef100_UPI00141703E5/9-294
5174,Ochrobactrum sp. BH3 TaxID=586218,UPI001404B6D9,A0A4R2YGY9_9RHIZ,0.10644771751685767,0.021905402782577604,UniRef100_A0A4R2YGY9/1-428_UniRef100_UPI001404B6D9/9-294
5175,Ochrobactrum rhizosphaerae TaxID=571254,A0A256FE74_9RHIZ,A0A256F4V5_9RHIZ,0.10644771751685767,0.021905402782577604,UniRef100_A0A256F4V5/1-428_UniRef100_A0A256FE74/4-289
5176,unclassified Spirosoma TaxID=2621999,UPI001647F5D0,A0A6G9AKL6_9BACT,0.10634938591101673,0.021868087981373012,UniRef100_A0A6G9AKL6/1-435_UniRef100_UPI001647F5D0/4-308
5177,Prevotella sp. P3-122 TaxID=2024223,A0A255TEQ6_9BACT,A0A255T419_9BACT,0.10632319585420191,0.021858161693646443,UniRef100_A0A255T419/1-435_UniRef100_A0A255TEQ6/5-309
5178,Deltaproteobacteria bacterium RIFCSPHIGHO2_02_FULL_38_15 TaxID=1797857,A0A1F9E501_9DELT,A0A1F9E7H1_9DELT,0.10608449930441566,0.021767931103003492,UniRef100_A0A1F9E7H1/1-415_UniRef100_A0A1F9E501/4-278
5179,Prevotella fusca JCM 17724 TaxID=1236517,A0A0K1NI57_9BACT,A0A0K1NKI5_9BACT,0.10607748513575643,0.021765286117889106,UniRef100_A0A0K1NKI5/1-433_UniRef100_A0A0K1NI57/5-308
5180,Sediminitomix flava TaxID=379075,A0A315ZGU2_9BACT,A0A315ZH34_9BACT,0.10606287598784547,0.021759778311984453,UniRef100_A0A315ZH34/8-437_UniRef100_A0A315ZGU2/4-302
5181,Algoriphagus locisalis TaxID=305507,A0A1I7DYA2_9BACT,A0A1I7A1E9_9BACT,0.10605531603505369,0.02175692875607135,UniRef100_A0A1I7A1E9/1-434_UniRef100_A0A1I7DYA2/4-306
5182,Selenomonas sp. DSM 106892 TaxID=2652285,A0A6I2UW23_9FIRM,A0A6I2UU23_9FIRM,0.10605415620375425,0.021756491621347844,UniRef100_A0A6I2UU23/1-419_UniRef100_A0A6I2UW23/1-273
5183,Leucothrix arctica TaxID=1481894,A0A317CJM3_9GAMM,A0A317CNK0_9GAMM,0.10604551178403199,0.021753233899267622,UniRef100_A0A317CNK0/1-427_UniRef100_A0A317CJM3/1-297
5184,Colwellia sp. Phe_37 TaxID=1795872,A0A136HSI9_9GAMM,A0A136HA54_9GAMM,0.10603268165141344,0.021748399787453715,UniRef100_A0A136HA54/1-417_UniRef100_A0A136HSI9/1-300
5185,Synechococcus sp. (strain RCC307) TaxID=316278,A5GV12_SYNR3,A5GRK6_SYNR3,0.10598615650087595,0.021730880465187313,UniRef100_A5GRK6/25-438_UniRef100_A5GV12/11-282
5186,Prolixibacteraceae bacterium TaxID=2053594,A0A3D5Z4P7_9BACT,A0A3D1KX40_9BACT,0.10591809963807464,0.021705282395587118,UniRef100_A0A3D1KX40/1-433_UniRef100_A0A3D5Z4P7/4-308
5187,Winogradskyella sp. J14-2 TaxID=1936080,A0A1P8RT57_9FLAO,A0A1P8RZR8_9FLAO,0.10588685357652139,0.021693541472303568,UniRef100_A0A1P8RZR8/1-435_UniRef100_A0A1P8RT57/9-312
5188,Capnocytophaga endodontalis TaxID=2708117,A0A1Z4BR24_9FLAO,A0A1Z4BQX0_9FLAO,0.10588685357652139,0.021693541472303568,UniRef100_A0A1Z4BQX0/1-435_UniRef100_A0A1Z4BR24/1-305
5189,unclassified Capnocytophaga TaxID=2640652,A0A0M4G963_9FLAO,A0A0A6Y0A3_9FLAO,0.10588685357652139,0.021693541472303568,UniRef100_A0A0A6Y0A3/1-435_UniRef100_A0A0M4G963/1-305
5190,Salegentibacter salegens TaxID=143223,A0A1M7LEP9_9FLAO,A0A1M7IRH8_9FLAO,0.10588685357652139,0.021693541472303568,UniRef100_A0A1M7IRH8/1-436_UniRef100_A0A1M7LEP9/7-310
5191,Salegentibacter salarius TaxID=435906,A0A2N0TMM9_9FLAO,A0A2N0U333_9FLAO,0.10588685357652139,0.021693541472303568,UniRef100_A0A2N0U333/1-436_UniRef100_A0A2N0TMM9/7-310
5192,Capnocytophaga sp. oral taxon 326 str. F0382 TaxID=1035193,L1Q0A0_9FLAO,L1PTS8_9FLAO,0.10588685357652139,0.021693541472303568,UniRef100_L1PTS8/1-435_UniRef100_L1Q0A0/1-305
5193,Arenibacter nanhaiticus TaxID=558155,A0A1M6FXK2_9FLAO,A0A1M6L2G7_9FLAO,0.10588685357652139,0.021693541472303568,UniRef100_A0A1M6L2G7/1-435_UniRef100_A0A1M6FXK2/8-310
5194,Salegentibacter mishustinae TaxID=270918,A0A0Q9ZGV2_9FLAO,A0A0Q9Z2V8_9FLAO,0.10588685357652139,0.021693541472303568,UniRef100_A0A0Q9Z2V8/1-436_UniRef100_A0A0Q9ZGV2/7-310
5195,Salegentibacter salinarum TaxID=447422,A0A2N0TN00_9FLAO,A0A2N0TQR5_9FLAO,0.10588685357652139,0.021693541472303568,UniRef100_A0A2N0TQR5/1-437_UniRef100_A0A2N0TN00/7-310
5196,Capnocytophaga sp. oral taxon 338 str. F0234 TaxID=888059,F0IEK7_9FLAO,F0IHV7_9FLAO,0.10588685357652139,0.021693541472303568,UniRef100_F0IHV7/1-435_UniRef100_F0IEK7/1-304
5197,Flavobacterium sp. ASW18X TaxID=2572595,A0A4U1M7F7_9FLAO,A0A4U1M7L7_9FLAO,0.10588685357652139,0.021693541472303568,UniRef100_A0A4U1M7L7/1-435_UniRef100_A0A4U1M7F7/7-310
5198,Maribacter vaceletii TaxID=1206816,A0A495E7M6_9FLAO,A0A495E8N2_9FLAO,0.10588685357652139,0.021693541472303568,UniRef100_A0A495E8N2/1-435_UniRef100_A0A495E7M6/5-304
5199,Capnocytophaga sputigena TaxID=1019,A0A2A3N4F3_CAPSP,A0A3S4WW84_CAPSP,0.10588685357652139,0.021693541472303568,UniRef100_A0A3S4WW84/1-435_UniRef100_A0A2A3N4F3/1-305
5200,Salegentibacter holothuriorum TaxID=241145,A0A1T5A8X9_9FLAO,A0A1T5AGG8_9FLAO,0.10588685357652139,0.021693541472303568,UniRef100_A0A1T5AGG8/1-436_UniRef100_A0A1T5A8X9/7-311
5201,Capnocytophaga ochracea F0287 TaxID=873517,E4MPP6_CAPOC,E4MRH8_CAPOC,0.10588685357652139,0.021693541472303568,UniRef100_E4MRH8/1-435_UniRef100_E4MPP6/1-305
5202,Salegentibacter TaxID=143222,A0A1I2KC71_9FLAO,A0A1I2N662_9FLAO,0.10588685357652139,0.021693541472303568,UniRef100_A0A1I2N662/1-436_UniRef100_A0A1I2KC71/7-310
5203,Sediminicola sp. YIK13 TaxID=1453352,A0A0S1S9R0_9FLAO,A0A0S1S9J0_9FLAO,0.10588685357652139,0.021693541472303568,UniRef100_A0A0S1S9J0/1-435_UniRef100_A0A0S1S9R0/7-307
5204,Rhizobium sp. PDO1-076 TaxID=1125979,H4F6P2_9RHIZ,H4F962_9RHIZ,0.10581051188637502,0.021664886183303065,UniRef100_H4F962/1-428_UniRef100_H4F6P2/9-295
5205,Acidovorax sp. HDW3 TaxID=2714923,A0A6G8AIL0_9BURK,A0A6G8AIX3_9BURK,0.10578107967739925,0.021653850233201027,UniRef100_A0A6G8AIX3/1-423_UniRef100_A0A6G8AIL0/1-302
5206,Sinimarinibacterium sp. NLF-5-8 TaxID=2698684,A0A6P1U9G6_9GAMM,A0A6P1UED5_9GAMM,0.10575486719608307,0.02164402698602686,UniRef100_A0A6P1UED5/1-417_UniRef100_A0A6P1U9G6/1-293
5207,Barnesiella sp. An22 TaxID=1965590,A0A1Y4GNM9_9BACT,A0A1Y4GY39_9BACT,0.10574999272648711,0.021642200819985018,UniRef100_A0A1Y4GY39/1-434_UniRef100_A0A1Y4GNM9/1-305
5208,Bdellovibrio sp. ZAP7 TaxID=2231053,A0A514XJU9_9PROT,A0A514XD62_9PROT,0.10564252013045916,0.02160198227470416,UniRef100_A0A514XD62/1-415_UniRef100_A0A514XJU9/3-285
5209,Pedobacter xixiisoli TaxID=1476464,A0A286ADL2_9SPHI,A0A285ZZC9_9SPHI,0.10561070572293829,0.021590093093908247,UniRef100_A0A285ZZC9/1-434_UniRef100_A0A286ADL2/4-308
5210,Rhodopseudomonas sp. AAP120 TaxID=1523430,A0A0N1CD86_9BRAD,A0A0N0KCN0_9BRAD,0.10560008286847733,0.021586124959343454,UniRef100_A0A0N0KCN0/1-427_UniRef100_A0A0N1CD86/5-293
5211,Megasphaera micronuciformis F0359 TaxID=706434,E2Z9W5_9FIRM,E2ZCT4_9FIRM,0.10557007149327546,0.021574918822630417,UniRef100_E2ZCT4/11-426_UniRef100_E2Z9W5/17-287
5212,Draconibacterium orientale TaxID=1168034,X5DVF1_9BACT,X5DY65_9BACT,0.10552984570676927,0.0215599091284964,UniRef100_X5DY65/1-434_UniRef100_X5DVF1/3-305
5213,Draconibacterium sediminis TaxID=1544798,A0A0D8J8N6_9BACT,A0A0D8J740_9BACT,0.10552984570676927,0.0215599091284964,UniRef100_A0A0D8J740/1-434_UniRef100_A0A0D8J8N6/3-304
5214,Mitsuokella multacida TaxID=52226,A0A356UNC5_9FIRM,C9KQW0_9FIRM,0.10551207180833444,0.02155328086119641,UniRef100_C9KQW0/1-419_UniRef100_A0A356UNC5/1-274
5215,Prevotella sp. AM23-5 TaxID=2292054,A0A415VI31_9BACT,A0A415VH76_9BACT,0.10550683154724538,0.021551327101887497,UniRef100_A0A415VH76/1-434_UniRef100_A0A415VI31/3-308
5216,Armatimonadetes bacterium CSP1-3 TaxID=1640515,A0A0T6AMQ6_9BACT,A0A0T6AME6_9BACT,0.10542329636518843,0.021520209577300244,UniRef100_A0A0T6AME6/1-416_UniRef100_A0A0T6AMQ6/9-272
5217,Winogradskyella eximia TaxID=262006,A0A3D9H743_9FLAO,A0A3D9H067_9FLAO,0.10536193037114572,0.021497383094695923,UniRef100_A0A3D9H067/1-435_UniRef100_A0A3D9H743/9-313
5218,Winogradskyella pacifica TaxID=664642,A0A3D9N3Z9_9FLAO,A0A3D9N0H5_9FLAO,0.10536193037114572,0.021497383094695923,UniRef100_A0A3D9N0H5/1-435_UniRef100_A0A3D9N3Z9/9-313
5219,Winogradskyella sediminis TaxID=1382466,A0A1H1LQ78_9FLAO,A0A1H1MRQ5_9FLAO,0.10536193037114572,0.021497383094695923,UniRef100_A0A1H1MRQ5/1-435_UniRef100_A0A1H1LQ78/9-313
